MTV-1,#genre#
天賜-我是偶像,http://em.21dtv.com/songs/60143289.mkv
天籟天+王勇-傾世之戀,http://em.21dtv.com/songs/60143288.mkv
天籟天-愛的困惑,http://em.21dtv.com/songs/60143287.mkv
天籟天-你留在海邊的畫,http://em.21dtv.com/songs/60143286.mkv
大魚+艾福杰尼-Fat Boy Flow,http://em.21dtv.com/songs/60143285.mkv
大海-如果當時能夠勇敢(故事情節),http://em.21dtv.com/songs/60143284.mkv
大海-如果當時能夠勇敢(DJ),http://em.21dtv.com/songs/60143283.mkv
大山-我不寂寞我很好,http://em.21dtv.com/songs/60143282.mkv
大喇叭組合-百家姓,http://em.21dtv.com/songs/60143281.mkv
大哲-最遠的你是我最近的愛,http://em.21dtv.com/songs/60143280.mkv
大哲-不再愛了,http://em.21dtv.com/songs/60143279.mkv
大勇-讓視界充滿愛,http://em.21dtv.com/songs/60143278.mkv
大勇-我們的信仰,http://em.21dtv.com/songs/60143277.mkv
大勇-兄弟的事,http://em.21dtv.com/songs/60143276.mkv
夏韶聲-Chaos,http://em.21dtv.com/songs/60143275.mkv
夏婉安-帶我回家,http://em.21dtv.com/songs/60143274.mkv
夏墨彥-親愛的媽媽,http://em.21dtv.com/songs/60143273.mkv
夏啟明-全世界誰傾聽你(現場版),http://em.21dtv.com/songs/60143272.mkv
夏啟明-Only You(現場版),http://em.21dtv.com/songs/60143271.mkv
壯聲人聲樂團-花,http://em.21dtv.com/songs/60143270.mkv
墨妍-I Think I,http://em.21dtv.com/songs/60143269.mkv
國輝+李敏-幸福的苗寨幸福的愛,http://em.21dtv.com/songs/60143268.mkv
喻嘉+王馨-別做世上負心人,http://em.21dtv.com/songs/60143267.mkv
喜鵲-喜鵲報喜,http://em.21dtv.com/songs/60143266.mkv
唯莎-愛上未來的他,http://em.21dtv.com/songs/60143265.mkv
唐鈺兒-輕信愛情犯了錯,http://em.21dtv.com/songs/60143264.mkv
唐鈺兒-花花心腸,http://em.21dtv.com/songs/60143263.mkv
唐鈺兒-美麗的甕安,http://em.21dtv.com/songs/60143262.mkv
唐鈺兒-相約來生,http://em.21dtv.com/songs/60143261.mkv
唐鈺兒-愛了才說放手,http://em.21dtv.com/songs/60143260.mkv
唐鈺兒-沒有誰離不開誰,http://em.21dtv.com/songs/60143259.mkv
唐鈺兒-最怕你離開,http://em.21dtv.com/songs/60143258.mkv
唐鈺兒-我要瘋狂,http://em.21dtv.com/songs/60143257.mkv
唐美華-飛渡,http://em.21dtv.com/songs/60143256.mkv
唐美華-放手,http://em.21dtv.com/songs/60143255.mkv
唐唐-十字路口,http://em.21dtv.com/songs/60143254.mkv
唐古+章古-你對我很重要,http://em.21dtv.com/songs/60143253.mkv
唐代衛-窗外斜陽,http://em.21dtv.com/songs/60143252.mkv
咿一-夢一場,http://em.21dtv.com/songs/60143251.mkv
周震南-整整兩年了(現場版),http://em.21dtv.com/songs/60143250.mkv
周震南-Say Something,http://em.21dtv.com/songs/60143249.mkv
周震南-On The Top(現場版),http://em.21dtv.com/songs/60143248.mkv
周震南-Do What I Want(現場版),http://em.21dtv.com/songs/60143247.mkv
周雅霏-外太空里飛,http://em.21dtv.com/songs/60143246.mkv
周裔平-不想別離,http://em.21dtv.com/songs/60143245.mkv
周煒-揚我雄風,http://em.21dtv.com/songs/60143244.mkv
周煒-我武維揚,http://em.21dtv.com/songs/60143243.mkv
周深-小小,http://em.21dtv.com/songs/60143242.mkv
周晏伊-佛韻蓮香,http://em.21dtv.com/songs/60143241.mkv
周恬熙-愛隨風飛,http://em.21dtv.com/songs/60143240.mkv
周占超-我在梨鄉等你,http://em.21dtv.com/songs/60143239.mkv
周關干-想喊聲媽媽,http://em.21dtv.com/songs/60143238.mkv
吳非華-Never Say Never,http://em.21dtv.com/songs/60143237.mkv
吳樾-月亮代表我的心,http://em.21dtv.com/songs/60143236.mkv
吳易航-放聲高歌,http://em.21dtv.com/songs/60143235.mkv
吳亦帆-他給的傷,http://em.21dtv.com/songs/60143234.mkv
吳亦凡戰隊-How Do(現場版),http://em.21dtv.com/songs/60143233.mkv
吳亦凡-6(中國有嘻哈),http://em.21dtv.com/songs/60143232.mkv
吳亦凡-6(MTV),http://em.21dtv.com/songs/60143231.mkv
吳丹妮-最美的夏天,http://em.21dtv.com/songs/60143230.mkv
呂澤洲-齊天大聖,http://em.21dtv.com/songs/60143229.mkv
呂澤洲-野子(現場版),http://em.21dtv.com/songs/60143228.mkv
呂澤洲-悟空,http://em.21dtv.com/songs/60143227.mkv
吉雅-草原情緣,http://em.21dtv.com/songs/60143226.mkv
吉克雋逸-空空山海,http://em.21dtv.com/songs/60143225.mkv
司徒嘉偉-小煩孤單,http://em.21dtv.com/songs/60143224.mkv
司徒蘭芳-錯過了緣分錯過你,http://em.21dtv.com/songs/60143223.mkv
司徒蘭芳-別把愛你的人弄丟了,http://em.21dtv.com/songs/60143222.mkv
葉香成-Y.X.C,http://em.21dtv.com/songs/60143221.mkv
葉賀芝-緣,http://em.21dtv.com/songs/60143220.mkv
葉賀芝-終於,http://em.21dtv.com/songs/60143219.mkv
葉賀芝-痕跡,http://em.21dtv.com/songs/60143218.mkv
葉賀芝-愛情專賣,http://em.21dtv.com/songs/60143217.mkv
葉賀芝-點頭娃娃,http://em.21dtv.com/songs/60143216.mkv
葉賀芝-沒關系,http://em.21dtv.com/songs/60143215.mkv
葉賀芝-我要愛情告訴他,http://em.21dtv.com/songs/60143214.mkv
葉賀芝-同學會,http://em.21dtv.com/songs/60143213.mkv
葉賀芝-只愛你,http://em.21dtv.com/songs/60143212.mkv
葉賀芝-I'll Always Be There For You,http://em.21dtv.com/songs/60143211.mkv
葉蓓+許巍-流浪途中愛上你,http://em.21dtv.com/songs/60143210.mkv
葉勝欽+秀蘭瑪雅-幸福的代志,http://em.21dtv.com/songs/60143209.mkv
葉勝欽-寵你飛上天,http://em.21dtv.com/songs/60143208.mkv
葉巧琳-能見度,http://em.21dtv.com/songs/60143207.mkv
葉子淇-猜猜我是誰,http://em.21dtv.com/songs/60143206.mkv
葉子淇-你可以愛我嗎,http://em.21dtv.com/songs/60143205.mkv
古潔縈-Bang Bang(現場版),http://em.21dtv.com/songs/60143204.mkv
古潔瑩-Oh Boy(現場版),http://em.21dtv.com/songs/60143203.mkv
古天樂+吳樾-月亮代表我的心,http://em.21dtv.com/songs/60143202.mkv
原子霏-駝鈴,http://em.21dtv.com/songs/60143201.mkv
原子霏-愛的代價,http://em.21dtv.com/songs/60143200.mkv
原子邦妮-現在你好嗎,http://em.21dtv.com/songs/60143199.mkv
印玉蓮-心願,http://em.21dtv.com/songs/60143198.mkv
印子月-蹺蹺板,http://em.21dtv.com/songs/60143197.mkv
衛蘭-差半步,http://em.21dtv.com/songs/60143196.mkv
I Don't Care,http://em.21dtv.com/songs/60143195.mkv
盧宜均-蠟燭光與青地磚,http://em.21dtv.com/songs/60143194.mkv
盧宜均-浪人,http://em.21dtv.com/songs/60143193.mkv
南風-希望你,http://em.21dtv.com/songs/60143192.mkv
南徵北戰-邁克爾杰克遜,http://em.21dtv.com/songs/60143191.mkv
南徵北戰-獨一無二,http://em.21dtv.com/songs/60143190.mkv
南徵北戰-冠軍,http://em.21dtv.com/songs/60143189.mkv
南宮嘉駿-回憶總想哭,http://em.21dtv.com/songs/60143188.mkv
卓猷燕-不能說的秘密(現場版),http://em.21dtv.com/songs/60143187.mkv
華語群星-認真的雪,http://em.21dtv.com/songs/60143186.mkv
華語群星-明日之子,http://em.21dtv.com/songs/60143185.mkv
華語群星-我管你,http://em.21dtv.com/songs/60143184.mkv
十三狼-擼起袖子加油干,http://em.21dtv.com/songs/60143183.mkv
包胡爾查-月夜,http://em.21dtv.com/songs/60143182.mkv
包小龍-錫林郭勒酒,http://em.21dtv.com/songs/60143181.mkv
刺客團-舌尖美味,http://em.21dtv.com/songs/60143180.mkv
劉錦明-媽媽的愛暖心頭,http://em.21dtv.com/songs/60143179.mkv
劉珂矣-弄戲,http://em.21dtv.com/songs/60143178.mkv
劉牧-窗台上的貓(MTV),http://em.21dtv.com/songs/60143177.mkv
劉浩航+榮叔岩-最后的勇氣,http://em.21dtv.com/songs/60143176.mkv
劉夢-完美邂逅,http://em.21dtv.com/songs/60143175.mkv
劉惜君-醉里紅塵,http://em.21dtv.com/songs/60143174.mkv
劉志剛-相守,http://em.21dtv.com/songs/60143173.mkv
劉心+石俊貴-森迷,http://em.21dtv.com/songs/60143172.mkv
劉小強-相約深澳,http://em.21dtv.com/songs/60143171.mkv
劉小強-咱家鄉,http://em.21dtv.com/songs/60143170.mkv
劉宜-親愛的你怎么還不懂,http://em.21dtv.com/songs/60143169.mkv
劉威煌-灰狗,http://em.21dtv.com/songs/60143168.mkv
劉奕彤-紛擾,http://em.21dtv.com/songs/60143167.mkv
劉奕彤-為愛迷路,http://em.21dtv.com/songs/60143166.mkv
劉天-愛情到底是哪路神,http://em.21dtv.com/songs/60143165.mkv
劉大衛-匆匆忙忙,http://em.21dtv.com/songs/60143164.mkv
劉增瞳+束禾-Everything Goes Well,http://em.21dtv.com/songs/60143163.mkv
劉增瞳-熄滅的昨天,http://em.21dtv.com/songs/60143162.mkv
劉增瞳-新夏舊夢,http://em.21dtv.com/songs/60143161.mkv
劉增瞳-心痛的標簽,http://em.21dtv.com/songs/60143160.mkv
劉增瞳-你走我當你沒來過,http://em.21dtv.com/songs/60143159.mkv
劉增瞳-也許有一天,http://em.21dtv.com/songs/60143158.mkv
劉國慶-今夜沒喝醉,http://em.21dtv.com/songs/60143157.mkv
劉嘉亮-老歌,http://em.21dtv.com/songs/60143156.mkv
劉凱-天黑(現場版),http://em.21dtv.com/songs/60143155.mkv
劉黨慶-老同學好久不見,http://em.21dtv.com/songs/60143154.mkv
劉云龍-咖喱咖喱,http://em.21dtv.com/songs/60143153.mkv
鳳凰傳奇-遠方的遠方還是遠方,http://em.21dtv.com/songs/60143152.mkv
凡間精靈-你的腳步,http://em.21dtv.com/songs/60143151.mkv
冷漠+一飛-一輩子兄弟,http://em.21dtv.com/songs/60143150.mkv
冰城愛歌-笑姻緣,http://em.21dtv.com/songs/60143149.mkv
馮穎琪+湯凱婷-水晶靈魂,http://em.21dtv.com/songs/60143148.mkv
馮曉榮-小灰人,http://em.21dtv.com/songs/60143147.mkv
馮允謙-Thank you,http://em.21dtv.com/songs/60143146.mkv
岡林-雪蓮,http://em.21dtv.com/songs/60143145.mkv
冀行-極樂世界(現場版),http://em.21dtv.com/songs/60143144.mkv
關慶小海-有些愛注定錯就對了,http://em.21dtv.com/songs/60143143.mkv
六哲+章古-愛情狙擊手,http://em.21dtv.com/songs/60143142.mkv
儋州群星-男人歌,http://em.21dtv.com/songs/60143141.mkv
儋州群星-男人歌,http://em.21dtv.com/songs/60143140.mkv
保峰-我的家鄉在廣西,http://em.21dtv.com/songs/60143139.mkv
侯剛-光芒,http://em.21dtv.com/songs/60143138.mkv
侯麗娟-毛主席的話兒記心上,http://em.21dtv.com/songs/60143137.mkv
余林翰+吳柏正-牽連,http://em.21dtv.com/songs/60143136.mkv
何雨謙-親愛滴,http://em.21dtv.com/songs/60143135.mkv
何潔-好想你,http://em.21dtv.com/songs/60143134.mkv
何杰玲-第二人格,http://em.21dtv.com/songs/60143133.mkv
何建清-一生最愛的是你,http://em.21dtv.com/songs/60143132.mkv
伊晗+蘇琛-不想和你做朋友,http://em.21dtv.com/songs/60143131.mkv
伊晗+劉增瞳-我們回不去了,http://em.21dtv.com/songs/60143130.mkv
伊麗媛-香島花語,http://em.21dtv.com/songs/60143129.mkv
伊麗媛-烏蘭巴托之夜,http://em.21dtv.com/songs/60143128.mkv
任宇翔-一人我飲酒醉,http://em.21dtv.com/songs/60143127.mkv
任妙音-雨中相逢,http://em.21dtv.com/songs/60143126.mkv
任妙音-玫瑰戀情,http://em.21dtv.com/songs/60143125.mkv
任妙音-無怨無悔陪你一起老,http://em.21dtv.com/songs/60143124.mkv
任妙音-忘不了,http://em.21dtv.com/songs/60143123.mkv
任妙音-如意花,http://em.21dtv.com/songs/60143122.mkv
任妙音-天在下雨我在想你(演唱會),http://em.21dtv.com/songs/60143121.mkv
代樂樂-歲月靜好(MTV),http://em.21dtv.com/songs/60143120.mkv
仁欽卓瑪-花開舟曲,http://em.21dtv.com/songs/60143119.mkv
亮劍合唱團-中國航母,http://em.21dtv.com/songs/60143118.mkv
五月天-少年他的奇幻漂流,http://em.21dtv.com/songs/60143117.mkv
云珂-迷失,http://em.21dtv.com/songs/60143116.mkv
云樂團-愛河,http://em.21dtv.com/songs/60143115.mkv
云丹久美+花兒夢組合-甘谷信合是我家,http://em.21dtv.com/songs/60143114.mkv
云丹久美-等着我來愛(MTV),http://em.21dtv.com/songs/60143113.mkv
於清龍-兄弟的歌,http://em.21dtv.com/songs/60143112.mkv
於洋-桃花美人,http://em.21dtv.com/songs/60143111.mkv
於子將-片刻,http://em.21dtv.com/songs/60143110.mkv
二毛+Bridge-掐死大象的螞蟻,http://em.21dtv.com/songs/60143109.mkv
喬玲兒-愛囚,http://em.21dtv.com/songs/60143108.mkv
丹尼
 翁-小眼睛的男人（故事情節）,http://em.21dtv.com/songs/60143107.mkv
丹尼 翁-小眼睛的男人(DJ),http://em.21dtv.com/songs/60143106.mkv
叢偉-紫荊花開,http://em.21dtv.com/songs/60143105.mkv
萬博-噢同學,http://em.21dtv.com/songs/60143104.mkv
丁毅+耿婕妤-紫藤花,http://em.21dtv.com/songs/60143103.mkv
丁楚翰-日光之城拉薩,http://em.21dtv.com/songs/60143102.mkv
丁思忖-貓和你,http://em.21dtv.com/songs/60143101.mkv
丁於-欠你的歌,http://em.21dtv.com/songs/60143100.mkv
ZERO G男團-勇敢的小蘑菇,http://em.21dtv.com/songs/60143099.mkv
YHBOYS-魔Fun樂園,http://em.21dtv.com/songs/60143098.mkv
Yan Ting-小姐你好(MTV),http://em.21dtv.com/songs/60143097.mkv
Ty-書沒讀好,http://em.21dtv.com/songs/60143096.mkv
ToNick-聖誕歌 Last Christmas,http://em.21dtv.com/songs/60143095.mkv
Tizzy T+MC Jin-無束縛,http://em.21dtv.com/songs/60143094.mkv
Tizzy T-市中心,http://em.21dtv.com/songs/60143093.mkv
TFBOYS-同一秒快樂,http://em.21dtv.com/songs/60143092.mkv
Supper Moment-靈感床,http://em.21dtv.com/songs/60143091.mkv
Suby-心理罪,http://em.21dtv.com/songs/60143090.mkv
SNH48-自我主張,http://em.21dtv.com/songs/60143089.mkv
SNH48-甜蜜冒險,http://em.21dtv.com/songs/60143088.mkv
SNH48-我心翱翔,http://em.21dtv.com/songs/60143087.mkv
SING女團-快樂循環,http://em.21dtv.com/songs/60143086.mkv
SING女團-123木頭人,http://em.21dtv.com/songs/60143085.mkv
RPG+朱俐靜-其實沒聊什么,http://em.21dtv.com/songs/60143084.mkv
Punkey-怪男人,http://em.21dtv.com/songs/60143083.mkv
PG One+Yamy-Wait a minute,http://em.21dtv.com/songs/60143082.mkv
OK繃-愛你唷 LUV YO,http://em.21dtv.com/songs/60143081.mkv
OB03-Two Two,http://em.21dtv.com/songs/60143080.mkv
MERA-Hello夢想,http://em.21dtv.com/songs/60143079.mkv
MC馬可-我的小可愛,http://em.21dtv.com/songs/60143078.mkv
MC王子浩-我喜歡你,http://em.21dtv.com/songs/60143077.mkv
MC法老+冷風-我說了算,http://em.21dtv.com/songs/60143076.mkv
Major Lazer+李宇春-一百種熱愛,http://em.21dtv.com/songs/60143075.mkv
K帥先生-鵬舉鴻飛,http://em.21dtv.com/songs/60143074.mkv
Kimi.Cat王泉雅-Love Song,http://em.21dtv.com/songs/60143073.mkv
Jam-不露聲色,http://em.21dtv.com/songs/60143072.mkv
Jade Eyes-Vivian,http://em.21dtv.com/songs/60143071.mkv
J.V.E李以諾-最兄弟,http://em.21dtv.com/songs/60143070.mkv
J.V.E李以諾-新酒,http://em.21dtv.com/songs/60143069.mkv
J Sleeper性感的拖鞋+VaVa+Young Gee-玻尿酸,http://em.21dtv.com/songs/60143068.mkv
Iris七葉-風月令,http://em.21dtv.com/songs/60143067.mkv
Higher Brothers-Young Master,http://em.21dtv.com/songs/60143066.mkv
Heyo+衛詩-盛夏的舞,http://em.21dtv.com/songs/60143065.mkv
Gosh-Don't You,http://em.21dtv.com/songs/60143064.mkv
GALI-RAMBO,http://em.21dtv.com/songs/60143063.mkv
GAI-王者降臨,http://em.21dtv.com/songs/60143062.mkv
鄧紫棋+曹格-背叛(現場版),http://em.21dtv.com/songs/60143061.mkv
鄧紫棋-泡沫(現場版),http://em.21dtv.com/songs/60143060.mkv
鄧紫棋-多遠都要在一起(現場版),http://em.21dtv.com/songs/60143059.mkv
鄧紫棋-回憶的沙漏(現場版),http://em.21dtv.com/songs/60143058.mkv
鄧紫棋-光年之外(現場版),http://em.21dtv.com/songs/60143057.mkv
鄧紫棋-偶爾(現場版),http://em.21dtv.com/songs/60143056.mkv
FLUX-杰森史塔森,http://em.21dtv.com/songs/60143055.mkv
FLUX-Too Young To Die,http://em.21dtv.com/songs/60143054.mkv
D.l-單向人生,http://em.21dtv.com/songs/60143053.mkv
Cy凌+劉傾夏-紙飛機,http://em.21dtv.com/songs/60143052.mkv
Core One-信號,http://em.21dtv.com/songs/60143051.mkv
Bridge-老大,http://em.21dtv.com/songs/60143050.mkv
BrAnT.B+辛巴-Zero To Hero,http://em.21dtv.com/songs/60143049.mkv
BLACKPINK-Playing With Fire,http://em.21dtv.com/songs/60143048.mkv
Bingo-I Know What You Want(MTV),http://em.21dtv.com/songs/60143047.mkv
B.Gs-我們的小宇宙,http://em.21dtv.com/songs/60143046.mkv
Avicii-Waiting For Love,http://em.21dtv.com/songs/60143045.mkv
ATF-我是極光,http://em.21dtv.com/songs/60143044.mkv
AKA.imp小鬼-Rap口播1,http://em.21dtv.com/songs/60143043.mkv
A2A-只要在一起,http://em.21dtv.com/songs/60143042.mkv
A Lin+J.Sheon-你點的歌救了我,http://em.21dtv.com/songs/60143041.mkv
94836部隊+機務一中隊-第一之歌,http://em.21dtv.com/songs/60143040.mkv
51-徒步愛情,http://em.21dtv.com/songs/60143039.mkv
51-喇ㄉ一賽,http://em.21dtv.com/songs/60143038.mkv
51-沒有我自己,http://em.21dtv.com/songs/60143037.mkv
51-假象的圓滿,http://em.21dtv.com/songs/60143036.mkv
王紫菲-想爹娘,http://em.21dtv.com/songs/60139337.mkv
燕尾蝶-愛在蒙古高原,http://em.21dtv.com/songs/60139336.mkv
天籟天-戀你在紅塵,http://em.21dtv.com/songs/60139335.mkv
龍梅子-苦雨,http://em.21dtv.com/songs/60139334.mkv
龍奔+劉增瞳-王者榮耀,http://em.21dtv.com/songs/60139333.mkv
龍奔-全民K歌,http://em.21dtv.com/songs/60139332.mkv
龍奔-一億個承諾,http://em.21dtv.com/songs/60139331.mkv
齊秦-鼓聲若響,http://em.21dtv.com/songs/60139330.mkv
齊晨-西塘,http://em.21dtv.com/songs/60139329.mkv
黑龍-几十年,http://em.21dtv.com/songs/60139328.mkv
黑豹樂隊-孤獨的靈魂,http://em.21dtv.com/songs/60139327.mkv
黑哥-是錯了的愛還是我愛的錯,http://em.21dtv.com/songs/60139326.mkv
黎曉陽-Mr Weather Man,http://em.21dtv.com/songs/60139325.mkv
黃齡-問情,http://em.21dtv.com/songs/60139324.mkv
黃鶴翔-陪您變老,http://em.21dtv.com/songs/60139323.mkv
黃貫中-大英雄,http://em.21dtv.com/songs/60139322.mkv
黃觀-一首傷感的情歌,http://em.21dtv.com/songs/60139321.mkv
黃星羱-喵喵喵,http://em.21dtv.com/songs/60139320.mkv
黃明志-擊敗人,http://em.21dtv.com/songs/60139319.mkv
黃慈軒-喵了個咪,http://em.21dtv.com/songs/60139318.mkv
黃子韜-還來得及,http://em.21dtv.com/songs/60139317.mkv
黃婷婷-星光閃耀,http://em.21dtv.com/songs/60139316.mkv
黃品源+萬芳-小薇,http://em.21dtv.com/songs/60139315.mkv
黃品源-那么愛你為什么,http://em.21dtv.com/songs/60139314.mkv
黃品源-海浪,http://em.21dtv.com/songs/60139313.mkv
黃品源-原來有你,http://em.21dtv.com/songs/60139312.mkv
黃品源-你怎么舍得我難過,http://em.21dtv.com/songs/60139311.mkv
黃品源-不想說再見,http://em.21dtv.com/songs/60139310.mkv
黃勇+小琢-花橋情歌,http://em.21dtv.com/songs/60139309.mkv
黃麗萍-節日歡歌,http://em.21dtv.com/songs/60139308.mkv
黃中原-最害怕唱情歌,http://em.21dtv.com/songs/60139307.mkv
麥震爍-浮華盛世,http://em.21dtv.com/songs/60139306.mkv
鹿晗+AR-零界點,http://em.21dtv.com/songs/60139305.mkv
鹿晗-觸發,http://em.21dtv.com/songs/60139304.mkv
魯士郎-那些,http://em.21dtv.com/songs/60139303.mkv
魏晨-自我崇拜,http://em.21dtv.com/songs/60139302.mkv
魏如萱+馬頔-星期三或禮拜三,http://em.21dtv.com/songs/60139301.mkv
魏大勛-白樺林,http://em.21dtv.com/songs/60139300.mkv
